61,38,1
61,99,1
61,48,1
61,16,1
61,97,1
61,88,1
61,75,1
62,44,1
62,99,1
62,17,1
62,48,1
62,64,1
62,95,1
62,67,1
62,75,1
63,79,1
63,39,1
63,44,1
63,95,1
63,99,1
63,86,1
63,35,1
63,78,1
63,87,1
64,58,1
64,44,1
64,17,1
64,95,1
64,78,1
64,67,1
64,75,1
65,17,1
65,99,1
65,44,1
65,86,1
65,28,1
65,67,1
65,8,1
65,48,1
65,97,1
65,4,1
65,95,1
65,34,1
65,39,1
65,33,1
66,61,1
66,35,1
66,99,1
66,30,1
66,95,1
66,86,1
66,44,1
66,78,1
66,75,1
67,99,1
67,48,1
67,28,1
67,86,1
67,44,1
67,17,1
67,95,1
67,64,1
67,79,1
68,99,1
68,30,1
68,44,1
68,47,1
68,17,1
68,95,1
68,79,1
69,99,1
69,30,1
69,37,1
69,86,1
69,64,1
69,46,1
69,95,1
69,79,1
69,45,1
69,40,1
70,44,1
70,17,1
70,39,1
70,33,1
70,95,1
70,57,1
70,80,1
70,78,1
70,79,1
71,17,1
71,99,1
71,44,1
71,48,1
71,40,1
71,8,1
71,86,1
71,39,1
71,95,1
72,4,1
72,99,1
72,34,1
72,28,1
72,48,1
72,7,1
72,86,1
72,64,1
72,67,1
72,17,1
73,99,1
73,48,1
73,85,1
73,91,1
73,75,1
73,17,1
73,46,1
74,88,1
74,86,1
74,64,1
74,34,1
74,48,1
75,52,1
75,17,1
75,99,1
75,51,1
75,32,1
75,9,1
75,57,1
76,78,1
76,16,1
76,99,1
76,57,1
76,17,1
76,79,1
77,17,1
77,99,1
77,48,1
77,86,1
77,7,1
77,64,1
77,76,1
77,28,1
77,34,1
78,63,1
78,60,1
78,99,1
78,28,1
78,67,1
78,48,1
78,17,1
79,44,1
79,99,1
79,86,1
79,95,1
79,64,1
79,31,1
79,79,1
79,16,1
79,17,1
80,48,1
80,16,1
80,47,1
80,17,1
80,86,1
80,95,1
81,48,1
81,86,1
81,99,1
81,96,1
81,64,1
81,13,1
81,34,1
81,37,1
81,17,1
81,60,1
82,99,1
82,37,1
82,86,1
82,34,1
82,13,1
82,17,1
82,79,1
83,17,1
83,31,1
83,48,1
83,16,1
84,75,1
84,17,1
84,99,1
84,28,1
85,4,1
85,60,1
85,34,1
85,99,1
85,37,1
85,28,1
85,86,1
85,67,1
86,48,1
86,88,1
86,34,1
86,86,1
87,48,1
87,68,1
87,28,1
87,67,1
87,16,1
87,17,1
87,4,1
88,79,1
88,44,1
88,99,1
88,86,1
88,95,1
88,45,1
88,64,1
88,67,1
89,52,1
89,99,1
89,61,1
89,37,1
89,86,1
89,64,1
89,46,1
89,17,1
89,95,1
89,80,1
89,57,1
89,33,1
89,2,1
90,64,1
90,57,1
90,30,1
90,99,1
90,95,1
90,28,1
91,24,1
91,15,1
91,22,1
91,20,1
91,86,1
91,29,1
91,34,1
91,44,1
92,6,1
92,61,1
92,48,1
92,64,1
92,81,1
92,54,1
92,23,1
92,89,1
92,86,1
92,12,1
93,24,1
93,34,1
93,22,1
93,20,1
93,15,1
93,11,1
94,81,1
94,17,1
94,48,1
94,64,1
94,15,1
94,89,1
94,23,1
94,86,1
94,12,1
95,61,1
95,22,1
95,15,1
95,26,1
95,48,1
95,77,1
95,57,1
96,48,1
96,7,1
96,86,1
96,88,1
96,64,1
96,26,1
97,26,1
97,37,1
97,44,1
97,54,1
98,99,1
98,86,1
98,28,1
98,67,1
98,51,1
98,1,1
98,29,1
98,83,1
98,47,1
98,44,1
98,79,1
99,93,1
99,99,1
99,44,1
99,64,1
99,95,1
99,16,1
99,78,1
99,48,1
99,17,1
100,99,1
100,71,1
100,38,1
101,93,1
101,99,1
101,44,1
101,17,1
101,95,1
101,31,1
101,16,1
101,48,1
101,78,1
102,48,1
102,99,1
102,86,1
102,0,1
102,64,1
102,34,1
102,17,1
103,99,1
103,28,1
103,67,1
103,86,1
103,17,1
103,93,1
103,95,1
104,93,1
104,99,1
104,17,1
104,44,1
104,95,1
104,64,1
104,31,1
104,48,1
104,16,1
104,97,1
105,88,1
105,64,1
105,34,1
105,0,1
105,99,1
105,44,1
105,86,1
105,48,1
105,7,1
105,17,1
106,44,1
106,48,1
106,99,1
106,86,1
106,83,1
106,47,1
106,28,1
106,51,1
106,67,1
106,35,1
106,79,1
107,75,1
107,78,1
107,83,1
107,44,1
107,32,1
107,16,1
107,48,1
107,17,1
107,28,1
108,69,1
108,72,1
108,93,1
109,48,1
109,99,1
109,86,1
109,61,1
109,44,1
109,35,1
109,95,1
109,78,1
110,93,1
110,99,1
110,17,1
110,47,1
110,44,1
110,95,1
110,78,1
110,16,1
110,48,1
111,96,1
111,99,1
111,44,1
111,80,1
111,9,1
111,78,1
111,48,1
111,95,1
111,8,1
111,28,1
111,86,1
112,99,1
112,48,1
112,86,1
112,28,1
112,8,1
112,96,1
112,44,1
112,20,1
112,97,1
112,39,1
112,57,1
112,95,1
112,33,1
113,79,1
113,44,1
113,99,1
113,86,1
113,61,1
113,35,1
113,78,1
113,87,1
114,38,1
114,34,1
114,99,1
114,16,1
115,93,1
115,17,1
115,16,1
115,71,1
116,15,1
116,17,1
116,57,1
116,86,1
116,12,1
116,73,1
116,44,1
117,4,1
117,99,1
117,28,1
117,29,1
117,86,1
118,93,1
118,99,1
118,44,1
118,64,1
118,86,1
118,17,1
118,95,1
118,16,1
118,48,1
118,78,1
119,17,1
119,99,1
119,44,1
119,83,1
119,48,1
119,7,1
119,8,1
119,86,1
119,28,1
119,67,1
119,97,1
119,39,1
119,95,1
119,33,1
120,64,1
120,99,1
120,65,1
120,98,1
120,48,1
120,86,1
120,8,1
120,7,1
121,88,1
121,16,1
121,14,1
121,8,1
121,7,1
121,28,1
121,51,1
121,67,1
121,95,1
121,83,1
121,44,1
122,93,1
122,99,1
122,95,1
122,44,1
122,56,1
122,17,1
122,16,1
122,48,1
122,78,1
123,38,1
123,99,1
123,71,1
123,60,1
124,48,1
124,86,1
124,88,1
124,34,1
124,82,1
124,47,1
124,44,1
124,16,1
124,28,1
124,51,1
124,67,1
125,93,1
125,80,1
125,16,1
125,28,1
125,51,1
125,67,1
125,29,1
126,44,1
126,99,1
126,28,1
126,83,1
126,48,1
126,8,1
126,17,1
126,39,1
126,33,1
126,95,1
127,44,1
127,99,1
127,83,1
127,60,1
127,48,1
127,28,1
127,67,1
127,51,1
127,86,1
127,7,1
127,33,1
127,39,1
127,17,1
127,95,1
128,83,1
128,44,1
128,16,1
128,86,1
128,51,1
128,67,1
128,28,1
128,47,1
128,101,1
128,17,1
129,99,1
129,37,1
129,86,1
129,64,1
129,95,1
130,99,1
130,37,1
130,64,1
130,46,1
130,86,1
130,17,1
130,95,1
131,78,1
131,17,1
131,99,1
131,45,1
131,86,1
132,17,1
132,99,1
132,16,1
132,44,1
132,95,1
132,83,1
132,68,1
132,7,1
132,28,1
132,86,1
132,84,1
132,48,1
133,81,1
133,39,1
133,17,1
134,48,1
134,68,1
134,16,1
134,17,1
134,83,1
134,47,1
134,45,1
134,99,1
134,86,1
134,28,1
134,51,1
134,29,1
134,97,1
135,44,1
135,17,1
135,99,1
135,48,1
135,18,1
135,95,1
135,60,1
135,67,1
135,79,1
136,101,1
136,44,1
136,17,1
136,83,1
136,99,1
136,16,1
136,28,1
137,88,1
137,16,1
137,65,1
137,44,1
137,8,1
137,48,1
137,29,1
137,51,1
137,28,1
137,86,1
138,88,1
138,99,1
138,34,1
138,0,1
138,44,1
138,86,1
138,48,1
139,4,1
139,48,1
139,99,1
139,7,1
139,86,1
139,44,1
139,96,1
139,28,1
140,99,1
140,88,1
140,44,1
140,64,1
140,48,1
140,86,1
140,7,1
140,16,1
140,28,1
140,17,1
140,78,1
141,79,1
141,39,1
141,44,1
141,99,1
141,86,1
141,95,1
141,80,1
141,78,1
141,35,1
142,45,1
142,34,1
142,78,1
142,99,1
142,86,1
142,28,1
143,17,1
143,15,1
143,48,1
143,26,1
143,64,1
143,23,1
144,61,1
144,96,1
144,99,1
144,44,1
144,95,1
144,83,1
144,48,1
144,7,1
144,8,1
144,86,1
144,28,1
144,97,1
145,38,1
145,34,1
145,99,1
145,28,1
145,67,1
145,1,1
145,13,1
146,83,1
146,99,1
146,86,1
146,28,1
146,51,1
146,44,1
146,57,1
146,64,1
146,79,1
147,17,1
147,78,1
147,63,1
147,73,1
148,94,1
148,86,1
149,16,1
149,19,1
149,95,1
149,44,1
149,48,1
149,7,1
149,28,1
149,67,1
149,1,1
149,86,1
149,93,1
149,84,1
149,97,1
150,81,1
150,17,1
150,64,1
151,81,1
151,86,1
151,12,1
151,48,1
151,17,1
151,64,1
152,20,1
152,4,1
152,60,1
152,58,1
152,3,1
152,86,1
152,12,1
153,15,1
153,17,1
153,86,1
153,12,1
154,16,1
154,72,1
154,86,1
154,12,1
154,50,1
155,0,1
155,34,1
155,99,1
155,64,1
155,44,1
155,86,1
155,14,1
155,17,1
156,90,1
156,69,1
156,59,1
156,49,1
157,94,1
157,69,1
157,49,1
157,74,1
157,86,1
157,12,1
158,39,1
158,80,1
158,91,1
159,49,1
159,69,1
160,39,1
160,22,1
160,53,1
160,15,1
160,80,1
160,78,1
161,6,1
161,62,1
161,89,1
161,94,1
162,39,1
162,16,1
162,95,1
163,99,1
163,48,1
163,28,1
163,8,1
163,44,1
163,96,1
163,95,1
163,97,1
163,4,1
164,48,1
164,8,1
164,86,1
164,17,1
164,99,1
164,16,1
164,44,1
164,95,1
164,28,1
165,17,1
165,16,1
165,44,1
165,95,1
165,58,1
165,48,1
165,8,1
165,28,1
165,68,1
165,84,1
166,99,1
166,61,1
166,44,1
166,95,1
166,48,1
166,8,1
166,29,1
166,28,1
166,9,1
166,68,1
166,87,1
167,39,1
167,17,1
167,48,1
167,16,1
167,44,1
167,95,1
167,78,1
168,39,1
168,62,1
168,64,1
168,100,1
168,15,1
169,68,1
169,18,1
169,48,1
169,99,1
169,7,1
169,8,1
169,28,1
169,86,1
169,44,1
169,17,1
169,84,1
170,17,1
170,99,1
170,44,1
170,48,1
170,8,1
170,7,1
170,89,1
170,95,1
170,97,1
170,33,1
170,28,1
171,45,1
171,99,1
171,86,1
171,95,1
171,78,1
171,17,1
172,17,1
172,99,1
172,44,1
172,89,1
172,95,1
172,48,1
172,7,1
172,86,1
172,8,1
172,88,1
172,64,1
172,45,1
172,33,1
173,64,1
173,39,1
173,61,1
173,44,1
173,99,1
173,86,1
173,14,1
173,0,1
174,52,1
174,99,1
174,30,1
174,17,1
174,39,1
174,32,1
174,44,1
174,95,1
174,87,1
174,48,1
175,99,1
175,37,1
175,86,1
175,64,1
175,95,1
176,48,1
176,98,1
176,8,1
176,86,1
176,65,1
176,18,1
176,84,1
177,48,1
177,7,1
177,86,1
177,28,1
177,61,1
177,16,1
177,99,1
177,44,1
177,95,1
177,4,1
177,97,1
178,79,1
178,99,1
178,86,1
178,37,1
178,48,1
178,64,1
178,47,1
178,31,1
178,46,1
178,17,1
178,95,1
179,52,1
179,77,1
179,17,1
179,87,1
179,33,1
180,99,1
180,48,1
180,37,1
180,86,1
180,34,1
180,59,1
180,17,1
180,46,1
180,79,1
180,45,1
181,17,1
181,48,1
181,99,1
181,44,1
181,16,1
181,31,1
181,97,1
181,86,1
181,7,1
181,95,1
181,43,1
181,60,1
181,33,1
182,17,1
182,99,1
182,16,1
182,44,1
182,95,1
182,48,1
182,8,1
182,87,1
183,61,1
183,17,1
183,99,1
183,46,1
183,95,1
183,48,1
183,86,1
183,28,1
183,45,1
183,97,1
184,4,1
184,99,1
184,28,1
184,78,1
184,48,1
184,7,1
184,86,1
184,44,1
184,47,1
184,17,1
185,48,1
185,17,1
185,89,1
186,99,1
186,37,1
186,28,1
186,76,1
186,60,1
186,48,1
186,7,1
186,86,1
186,88,1
186,64,1
187,79,1
187,99,1
187,37,1
187,86,1
187,64,1
187,46,1
187,17,1
187,95,1
187,31,1
188,68,1
188,16,1
188,99,1
188,78,1
188,87,1
188,48,1
188,7,1
188,8,1
188,86,1
189,48,1
189,7,1
189,8,1
189,28,1
189,86,1
189,17,1
189,16,1
189,99,1
189,44,1
189,71,1
189,97,1
189,84,1
189,20,1
189,39,1
189,95,1
189,33,1
190,77,1
190,17,1
190,95,1
190,33,1
190,87,1
190,88,1
191,79,1
191,99,1
191,86,1
191,34,1
191,37,1
191,44,1
191,60,1
191,43,1
191,17,1
192,44,1
192,59,1
192,48,1
192,50,1
192,72,1
192,25,1
192,17,1
192,26,1
192,74,1
193,66,1
193,96,1
193,49,1
193,39,1
193,73,1
193,12,1
193,70,1
193,21,1
194,48,1
194,68,1
194,99,1
194,31,1
194,34,1
194,58,1
194,8,1
194,17,1
195,9,1
195,77,1
195,99,1
195,16,1
195,45,1
195,98,1
195,8,1
195,68,1
195,84,1
196,44,1
196,96,1
196,99,1
196,83,1
196,48,1
196,28,1
196,29,1
196,51,1
196,67,1
196,8,1
196,7,1
196,86,1
197,48,1
197,33,1
197,17,1
197,44,1
197,99,1
197,7,1
197,60,1
198,16,1
198,17,1
198,64,1
198,37,1
198,34,1
198,95,1
198,77,1
199,99,1
199,16,1
199,68,1
199,48,1
199,7,1
199,86,1
199,87,1
200,99,1
200,34,1
200,40,1
200,45,1
200,95,1
201,48,1
201,7,1
201,8,1
201,86,1
201,51,1
201,29,1
201,67,1
201,28,1
201,16,1
201,17,1
201,88,1
201,65,1
201,44,1
201,92,1
202,44,1
202,99,1
202,48,1
202,28,1
202,29,1
202,12,1
203,44,1
203,99,1
203,17,1
203,43,1
203,95,1
203,48,1
203,7,1
204,33,1
204,48,1
204,78,1
205,88,1
205,17,1
205,99,1
205,44,1
205,95,1
205,48,1
205,7,1
205,86,1
205,92,1
206,17,1
206,99,1
206,89,1
206,44,1
206,48,1
206,8,1
206,86,1
207,48,1
207,7,1
207,86,1
207,17,1
207,99,1
207,87,1
207,97,1
208,17,1
208,16,1
208,48,1
209,17,1
209,16,1
209,44,1
209,95,1
209,48,1
209,68,1
209,8,1
209,86,1
209,87,1
209,30,1
210,45,1
210,95,1
210,2,1
210,40,1
210,99,1
210,48,1
210,86,1
210,31,1
211,88,1
211,99,1
211,44,1
211,48,1
211,8,1
211,84,1
211,95,1
212,99,1
212,16,1
212,17,1
212,44,1
212,64,1
212,95,1
212,48,1
212,86,1
212,7,1
212,8,1
212,68,1
212,87,1
212,97,1
213,17,1
213,99,1
213,44,1
213,98,1
213,7,1
213,64,1
213,95,1
214,16,1
214,99,1
214,17,1
214,95,1
214,45,1
214,34,1
214,48,1
214,8,1
214,86,1
214,87,1
215,88,1
215,16,1
215,99,1
215,44,1
215,34,1
215,95,1
215,48,1
215,86,1
215,8,1
215,28,1
215,68,1
216,13,1
216,99,1
216,71,1
216,48,1
216,7,1
216,86,1
216,17,1
216,44,1
216,95,1
217,44,1
217,33,1
217,48,1
217,7,1
218,48,1
218,8,1
218,40,1
218,86,1
218,17,1
218,99,1
218,44,1
218,64,1
218,95,1
218,2,1
218,28,1
218,16,1
219,0,1
219,64,1
219,48,1
219,86,1
219,99,1
219,46,1
219,95,1
219,17,1
219,45,1
220,99,1
220,48,1
220,30,1
220,7,1
220,8,1
220,86,1
220,44,1
220,64,1
220,96,1
220,95,1
220,34,1
221,24,1
221,50,1
221,86,1
221,12,1
221,46,1
221,58,1
221,61,1
222,17,1
222,99,1
222,16,1
222,44,1
222,95,1
222,48,1
222,8,1
222,40,1
222,28,1
222,86,1
222,97,1
223,25,1
223,66,1
223,12,1
223,23,1
224,64,1
224,44,1
224,17,1
224,99,1
224,86,1
224,14,1
224,0,1
224,28,1
224,16,1
224,84,1
224,33,1
224,2,1
225,99,1
225,68,1
225,48,1
225,17,1
225,44,1
225,95,1
225,31,1
226,17,1
226,99,1
226,16,1
226,44,1
226,77,1
226,34,1
226,95,1
226,48,1
226,8,1
226,68,1
226,87,1
227,16,1
227,88,1
227,44,1
227,48,1
227,28,1
227,8,1
227,64,1
227,84,1
228,17,1
228,16,1
228,44,1
228,48,1
228,7,1
228,86,1
228,97,1
228,87,1
229,39,1
229,17,1
229,46,1
229,95,1
229,48,1
229,86,1
229,7,1
229,45,1
229,97,1
229,99,1
229,33,1
230,48,1
230,28,1
230,7,1
230,86,1
230,99,1
230,17,1
230,44,1
230,46,1
230,95,1
231,97,1
231,48,1
231,30,1
231,7,1
231,44,1
231,99,1
231,17,1
231,95,1
232,99,1
232,35,1
232,64,1
232,86,1
232,95,1
232,77,1
233,45,1
233,86,1
233,99,1
233,37,1
233,60,1
233,57,1
233,33,1
233,91,1
234,61,1
234,33,1
234,32,1
234,31,1
234,78,1
234,95,1
234,87,1
235,93,1
235,47,1
235,71,1
235,95,1
235,99,1
235,86,1
235,17,1
235,67,1
235,28,1
235,16,1
235,48,1
235,78,1
236,17,1
236,99,1
236,95,1
236,34,1
236,48,1
236,3,1
236,33,1
237,79,1
237,44,1
237,99,1
237,64,1
238,52,1
238,99,1
238,78,1
238,17,1
238,39,1
238,33,1
238,95,1
238,57,1
238,38,1
238,34,1
238,37,1
239,88,1
239,16,1
239,95,1
239,98,1
239,48,1
239,7,1
239,8,1
239,86,1
239,64,1
240,48,1
240,30,1
240,8,1
240,86,1
240,99,1
240,17,1
240,44,1
240,95,1
240,64,1
241,6,1
241,81,1
241,23,1
241,44,1
242,17,1
242,15,1
242,44,1
242,79,1
242,6,1
243,93,1
243,86,1
243,17,1
243,44,1
243,95,1
243,28,1
243,99,1
243,56,1
243,48,1
243,16,1
243,78,1
244,52,1
244,97,1
244,16,1
244,28,1
244,17,1
244,101,1
244,34,1
244,96,1
244,44,1
244,33,1
244,95,1
245,85,1
245,99,1
245,48,1
245,16,1
245,68,1
245,17,1
246,99,1
246,35,1
246,34,1
246,86,1
246,45,1
246,95,1
247,96,1
247,44,1
247,16,1
247,95,1
247,8,1
247,86,1
247,48,1
247,97,1
247,4,1
247,17,1
247,57,1
248,38,1
248,84,1
248,99,1
248,34,1
248,48,1
248,17,1
248,95,1
248,75,1
249,45,1
249,34,1
249,3,1
249,99,1
249,86,1
249,28,1
250,99,1
250,17,1
250,44,1
250,48,1
250,8,1
250,86,1
250,28,1
250,95,1
250,4,1
250,97,1
251,17,1
251,99,1
251,48,1
251,44,1
251,7,1
251,64,1
251,8,1
251,60,1
251,3,1
252,4,1
252,60,1
252,99,1
252,16,1
252,28,1
252,48,1
252,86,1
252,7,1
252,88,1
252,46,1
252,34,1
252,33,1
252,95,1
252,17,1
252,64,1
253,99,1
253,48,1
253,86,1
253,17,1
253,95,1
253,44,1
253,47,1
253,31,1
254,4,1
254,34,1
254,99,1
254,60,1
255,93,1
255,99,1
255,17,1
255,95,1
255,64,1
255,44,1
255,16,1
255,78,1
255,48,1
256,88,1
256,99,1
256,44,1
256,95,1
256,48,1
256,68,1
256,8,1
256,86,1
256,64,1
256,28,1
256,9,1
257,44,1
257,18,1
257,96,1
257,9,1
257,99,1
257,48,1
257,8,1
257,86,1
258,99,1
258,96,1
258,44,1
258,95,1
258,18,1
258,20,1
258,31,1
258,80,1
258,48,1
258,8,1
258,28,1
258,86,1
258,97,1
258,17,1
258,39,1
258,33,1
259,44,1
259,96,1
259,99,1
259,48,1
259,8,1
259,28,1
259,86,1
259,95,1
259,4,1
259,97,1
259,39,1
259,17,1
259,33,1
260,30,1
260,34,1
260,48,1
260,8,1
260,86,1
260,7,1
260,17,1
260,99,1
260,44,1
260,95,1
260,57,1
260,33,1
261,4,1
261,71,1
261,48,1
261,99,1
261,28,1
261,67,1
261,86,1
261,17,1
262,48,1
262,8,1
262,7,1
262,86,1
262,28,1
262,99,1
262,96,1
262,44,1
262,95,1
262,20,1
262,31,1
262,97,1
262,80,1
262,39,1
262,17,1
262,33,1
263,75,1
263,84,1
263,34,1
263,99,1
263,48,1
263,64,1
263,17,1
263,86,1
264,79,1
264,91,1
264,99,1
264,37,1
264,34,1
264,57,1
265,44,1
265,99,1
265,48,1
265,17,1
265,86,1
265,60,1
265,35,1
265,87,1
265,78,1
265,75,1
266,79,1
266,99,1
266,48,1
266,67,1
266,44,1
266,85,1
267,48,1
267,99,1
267,44,1
267,8,1
267,95,1
267,80,1
267,39,1
267,17,1
267,33,1
268,39,1
268,17,1
268,48,1
268,16,1
268,44,1
268,95,1
268,78,1
269,99,1
269,37,1
269,28,1
269,67,1
269,86,1
269,34,1
269,60,1
269,4,1
270,75,1
270,44,1
270,99,1
270,48,1
270,86,1
270,60,1
270,43,1
270,80,1
271,17,1
271,99,1
271,59,1
271,44,1
271,48,1
271,7,1
271,86,1
271,64,1
271,43,1
271,13,1
271,60,1
272,75,1
272,99,1
272,37,1
272,80,1
272,60,1
272,64,1
273,17,1
273,99,1
273,16,1
273,97,1
273,87,1
274,79,1
274,44,1
274,99,1
274,17,1
274,64,1
274,47,1
274,95,1
274,28,1
275,48,1
275,88,1
275,34,1
276,99,1
276,17,1
276,44,1
276,95,1
276,48,1
276,30,1
276,97,1
277,79,1
277,46,1
277,86,1
277,64,1
277,99,1
277,48,1
277,95,1
277,77,1
278,79,1
278,99,1
278,48,1
278,30,1
278,64,1
278,46,1
278,95,1
278,17,1
279,79,1
279,34,1
279,84,1
279,99,1
279,86,1
279,37,1
279,60,1
280,48,1
280,88,1
280,99,1
280,86,1
280,44,1
280,34,1
281,99,1
281,16,1
281,35,1
281,47,1
281,57,1
281,17,1
281,95,1
282,99,1
282,16,1
282,86,1
282,28,1
282,44,1
282,83,1
282,64,1
282,79,1
283,87,1
283,32,1
283,95,1
284,88,1
284,65,1
284,95,1
284,48,1
284,97,1
284,33,1
285,44,1
285,63,1
285,48,1
285,99,1
285,86,1
285,69,1
285,7,1
285,17,1
286,64,1
286,48,1
286,99,1
286,95,1
286,44,1
286,79,1
286,67,1
287,81,1
287,44,1
287,86,1
287,12,1
287,69,1
287,15,1
287,23,1
288,45,1
288,99,1
288,95,1
288,86,1
288,87,1
289,52,1
289,78,1
289,99,1
289,51,1
289,17,1
289,39,1
289,16,1
289,44,1
289,83,1
289,57,1
289,28,1
289,67,1
289,29,1
289,86,1
290,34,1
290,0,1
290,99,1
290,96,1
290,86,1
